143,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2805,Rice and products,2017,2017,g/capita/day,4.85,Fc,Calculated data,,07/24/2162
144,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2805,Rice and products,2017,2017,g/capita/day,0.35,Fc,Calculated data,,07/24/2163
145,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2513,Barley and products,2014,2014,1000 tonnes,11.00,S,Standardized data,,07/24/2164
146,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2513,Barley and products,2014,2014,1000 tonnes,47.00,S,Standardized data,,07/24/2165
147,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2513,Barley and products,2014,2014,1000 tonnes,2.00,S,Standardized data,,07/24/2166
148,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2513,Barley and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2167
149,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2513,Barley and products,2014,2014,1000 tonnes,56.00,S,Standardized data,,07/24/2168
150,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2513,Barley and products,2014,2014,1000 tonnes,1.00,S,Standardized data,,07/24/2169
151,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2513,Barley and products,2014,2014,1000 tonnes,1.00,S,Standardized data,,07/24/2170
152,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2513,Barley and products,2014,2014,1000 tonnes,55.00,S,Standardized data,,07/24/2171
153,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2513,Barley and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2172
154,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2513,Barley and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2173
155,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2513,Barley and products,2014,2014,1000 tonnes,0.00,S,Standardized data,,07/24/2174
156,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2513,Barley and products,2014,2014,kg,0.00,Fc,Calculated data,,07/24/2175
157,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2513,Barley and products,2014,2014,kcal/capita/day,0.00,Fc,Calculated data,,07/24/2176
158,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2513,Barley and products,2014,2014,g/capita/day,0.00,Fc,Calculated data,,07/24/2177
159,FBS,New Food Balances,215,United Republic of Tanzania,684,Fat supply quantity (g/capita/day),2513,Barley and products,2014,2014,g/capita/day,0.00,Fc,Calculated data,,07/24/2178
160,FBS,New Food Balances,215,United Republic of Tanzania,5511,Production,2513,Barley and products,2015,2015,1000 tonnes,14.00,S,Standardized data,,07/24/2179
161,FBS,New Food Balances,215,United Republic of Tanzania,5611,Import Quantity,2513,Barley and products,2015,2015,1000 tonnes,33.00,S,Standardized data,,07/24/2180
162,FBS,New Food Balances,215,United Republic of Tanzania,5072,Stock Variation,2513,Barley and products,2015,2015,1000 tonnes,-2.00,S,Standardized data,,07/24/2181
163,FBS,New Food Balances,215,United Republic of Tanzania,5911,Export Quantity,2513,Barley and products,2015,2015,1000 tonnes,1.00,S,Standardized data,,07/24/2182
164,FBS,New Food Balances,215,United Republic of Tanzania,5301,Domestic supply quantity,2513,Barley and products,2015,2015,1000 tonnes,49.00,S,Standardized data,,07/24/2183
165,FBS,New Food Balances,215,United Republic of Tanzania,5527,Seed,2513,Barley and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2184
166,FBS,New Food Balances,215,United Republic of Tanzania,5123,Losses,2513,Barley and products,2015,2015,1000 tonnes,1.00,S,Standardized data,,07/24/2185
167,FBS,New Food Balances,215,United Republic of Tanzania,5131,Processing,2513,Barley and products,2015,2015,1000 tonnes,48.00,S,Standardized data,,07/24/2186
168,FBS,New Food Balances,215,United Republic of Tanzania,5171,Tourist consumption,2513,Barley and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2187
169,FBS,New Food Balances,215,United Republic of Tanzania,5170,Residuals,2513,Barley and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2188
170,FBS,New Food Balances,215,United Republic of Tanzania,5142,Food,2513,Barley and products,2015,2015,1000 tonnes,0.00,S,Standardized data,,07/24/2189
171,FBS,New Food Balances,215,United Republic of Tanzania,645,Food supply quantity (kg/capita/yr),2513,Barley and products,2015,2015,kg,0.00,Fc,Calculated data,,07/24/2190
172,FBS,New Food Balances,215,United Republic of Tanzania,664,Food supply (kcal/capita/day),2513,Barley and products,2015,2015,kcal/capita/day,0.00,Fc,Calculated data,,07/24/2191
173,FBS,New Food Balances,215,United Republic of Tanzania,674,Protein supply quantity (g/capita/day),2513,Barley and products,2015,2015,g/capita/day,0.00,Fc,Calculated data,,07/24/2192
